gutenberg_id,text
9182,thought the same.”
9182,
9182,"“She is a good, dear child, that is certain; and I _do_ believe she has"
9182,"some character. When I think of it, I was once ill; Polly nursed me;"
9182,"they thought I should die; she, I recollect, grew at once stronger and"
9182,"tenderer as I grew worse in health. And as I recovered, what a sunbeam"
9182,she was in my sick-room! Yes; she played about my chair as noiselessly
9182,and as cheerful as light. And now she is sought in marriage! I don’t
9182,"want to part with her,” said he, and he groaned."
9182,
9182,"“You have known Dr. and Mrs. Bretton so long,” I suggested, “it would"
9182,be less like separation to give her to him than to another.”
9182,
9182,He reflected rather gloomily.
9182,
9182,"“True. I have long known Louisa Bretton,” he murmured. “She and I are"
9182,"indeed old, old friends; a sweet, kind girl she was when she was young."
9182,"You talk of beauty, Miss Snowe! _she_ was handsome, if you will—tall,"
9182,"straight, and blooming—not the mere child or elf my Polly seems to me:"
9182,"at eighteen, Louisa had a carriage and stature fit for a princess. She"
9182,is a comely and a good woman now. The lad is like her; I have always
9182,"thought so, and favoured and wished him well. Now he repays me by this"
9182,robbery! My little treasure used to love her old father dearly and
9182,"truly. It is all over now, doubtless—I am an incumbrance.”"
9182,
9182,"The door opened—his “little treasure” came in. She was dressed, so to"
9182,"speak, in evening beauty; that animation which sometimes comes with the"
9182,"close of day, warmed her eye and cheek; a tinge of summer crimson"
9182,heightened her complexion; her curls fell full and long on her lily
9182,"neck; her white dress suited the heat of June. Thinking me alone, she"
9182,had brought in her hand the letter just written—brought it folded but
9182,"unsealed. I was to read it. When she saw her father, her tripping step"
9182,"faltered a little, paused a moment—the colour in her cheek flowed rosy"
9182,over her whole face.
9182,
9182,"“Polly,” said M. de Bassompierre, in a low voice, with a grave smile,"
9182,“do you blush at seeing papa? That is something new.”
9182,
9182,"“I don’t blush—I never _do_ blush,” affirmed she, while another eddy"
9182,from the heart sent up its scarlet. “But I thought you were in the
9182,"dining-room, and I wanted Lucy.”"
9182,
9182,"“You thought I was with John Graham Bretton, I suppose? But he has just"
9182,"been called out: he will be back soon, Polly. He can post your letter"
9182,"for you; it will save Matthieu a ‘course,’ as he calls it.”"
9182,
9182,"“I don’t post letters,” said she, rather pettishly."
9182,
9182,"“What do you do with them, then?—come here and tell me.”"
9182,
9182,Both her mind and gesture seemed to hesitate a second—to say “Shall I
9182,come?”—but she approached.
9182,
9182,"“How long is it since you became a letter-writer, Polly? It only seems"
9182,"yesterday when you were at your pot-hooks, labouring away absolutely"
9182,with both hands at the pen.”
9182,
9182,"“Papa, they are not letters to send to the post in your letter-bag;"
9182,"they are only notes, which I give now and then into the person’s hands,"
9182,just to satisfy.”
9182,
9182,"“The person! That means Miss Snowe, I suppose?”"
9182,
9182,"“No, papa—not Lucy.”"
9182,
9182,“Who then? Perhaps Mrs. Bretton?”
9182,
9182,"“No, papa—not Mrs. Bretton.”"
9182,
9182,"“Who, then, my little daughter? Tell papa the truth.”"
9182,
9182,"“Oh, papa!” she cried with earnestness, “I will—I _will_ tell you the"
9182,"truth—all the truth; I am glad to tell you—glad, though I tremble.”"
9182,
9182,"She _did_ tremble: growing excitement, kindling feeling, and also"
9182,"gathering courage, shook her."
9182,
9182,"“I hate to hide my actions from you, papa. I fear you and love you"
9182,above everything but God. Read the letter; look at the address.”
9182,
9182,She laid it on his knee. He took it up and read it through; his hand
9182,"shaking, his eyes glistening meantime."
9182,
9182,"He re-folded it, and viewed the writer with a strange, tender, mournful"
9182,amaze.
9182,
9182,“Can _she_ write so—the little thing that stood at my knee but
9182,yesterday? Can she feel so?”
9182,
9182,"“Papa, is it wrong? Does it pain you?”"
9182,
9182,"“There is nothing wrong in it, my innocent little Mary; but it pains"
9182,me.”
9182,
9182,"“But, papa, listen! You shall not be pained by me. I would give up"
9182,everything—almost” (correcting herself); “I would die rather than make
9182,you unhappy; that would be too wicked!”
9182,
9182,She shuddered.
9182,
9182,“Does the letter not please you? Must it not go? Must it be torn? It
9182,"shall, for your sake, if you order it.”"
9182,
9182,“I order nothing.”
9182,
9182,"“Order something, papa; express your wish; only don’t hurt, don’t"
9182,"grieve Graham. I cannot, _cannot_ bear that. I love you, papa; but I"
9182,love Graham too—because—because—it is impossible to help it.”
9182,
9182,"“This splendid Graham is a young scamp, Polly—that is my present notion"
9182,"of him: it will surprise you to hear that, for my part, I do not love"
9182,him one whit. Ah! years ago I saw something in that lad’s eye I never
9182,quite fathomed—something his mother has not—a depth which warned a man
9182,"not to wade into that stream too far; now, suddenly, I find myself"
9182,taken over the crown of the head.”
9182,
9182,"“Papa, you don’t—you have not fallen in; you are safe on the bank; you"
9182,can do as you please; your power is despotic; you can shut me up in a
9182,"convent, and break Graham’s heart to-morrow, if you choose to be so"
9182,"cruel. Now, autocrat, now czar, will you do this?”"
9182,
9182,"“Off with him to Siberia, red whiskers and all; I say, I don’t like"
9182,"him, Polly, and I wonder that you should.”"
9182,
9182,"“Papa,” said she, “do you know you are very naughty? I never saw you"
9182,"look so disagreeable, so unjust, so almost vindictive before. There is"
9182,an expression in your face which does not belong to you.”
9182,
9182,"“Off with him!” pursued Mr. Home, who certainly did look sorely crossed"
9182,"and annoyed—even a little bitter; “but, I suppose, if he went, Polly"
9182,"would pack a bundle and run after him; her heart is fairly won—won, and"
9182,weaned from her old father.”
9182,
9182,"“Papa, I say it is naughty, it is decidedly wrong, to talk in that way."
9182,"I am _not_ weaned from you, and no human being and no mortal influence"
9182,_can_ wean me.”
9182,
9182,"“Be married, Polly! Espouse the red whiskers. Cease to be a daughter;"
9182,go and be a wife!”
9182,
9182,"“Red whiskers! I wonder what you mean, papa. You should take care of"
9182,"prejudice. You sometimes say to me that all the Scotch, your"
9182,"countrymen, are the victims of prejudice. It is proved now, I think,"
9182,when no distinction is to be made between red and deep nut-brown.”
9182,
9182,“Leave the prejudiced old Scotchman; go away.”
9182,
9182,"She stood looking at him a minute. She wanted to show firmness,"
9182,"superiority to taunts; knowing her father’s character, guessing his few"
9182,"foibles, she had expected the sort of scene which was now transpiring;"
9182,"it did not take her by surprise, and she desired to let it pass with"
9182,"dignity, reliant upon reaction. Her dignity stood her in no stead."
9182,Suddenly her soul melted in her eyes; she fell on his neck:—“I won’t
9182,"leave you, papa; I’ll never leave you. I won’t pain you! I’ll never"
9182,pain you!” was her cry.
9182,
9182,“My lamb! my treasure!” murmured the loving though rugged sire. He said
9182,"no more for the moment; indeed, those two words were hoarse."
9182,
9182,"The room was now darkening. I heard a movement, a step without."
9182,"Thinking it might be a servant coming with candles, I gently opened, to"
9182,prevent intrusion. In the ante-room stood no servant: a tall gentleman
9182,"was placing his hat on the table, drawing off his gloves"
9182,"slowly—lingering, waiting, it seemed to me. He called me neither by"
9182,"sign nor word; yet his eye said:—“Lucy, come here.” And I went."
9182,
9182,"Over his face a smile flowed, while he looked down on me: no temper,"
9182,"save his own, would have expressed by a smile the sort of agitation"
9182,which now fevered him.
9182,
9182,"“M. de Bassompierre is there—is he not?” he inquired, pointing to the"
9182,library.
9182,
9182,“Yes.”
9182,
9182,“He noticed me at dinner? He understood me?”
9182,
9182,"“Yes, Graham.”"
9182,
9182,"“I am brought up for judgment, then, and so is _she_?”"
9182,
9182,“Mr. Home” (we now and always continued to term him Mr. Home at times)
9182,“is talking to his daughter.”
9182,
9182,"“Ha! These are sharp moments, Lucy!”"
9182,
9182,He was quite stirred up; his young hand trembled; a vital (I was going
9182,"to write _mortal_, but such words ill apply to one all living like"
9182,"him)—a vital suspense now held, now hurried, his breath: in all this"
9182,trouble his smile never faded.
9182,
9182,"“Is he _very_ angry, Lucy?”"
9182,
9182,"“_She_ is very faithful, Graham.”"
9182,
9182,“What will be done unto me?”
9182,
9182,"“Graham, your star must be fortunate.”"
9182,
9182,"“Must it? Kind prophet! So cheered, I should be a faint heart indeed to"
9182,"quail. I think I find all women faithful, Lucy. I ought to love them,"
9182,and I do. My mother is good; _she_ is divine; and _you_ are true as
9182,steel. Are you not?”
9182,
9182,"“Yes, Graham.”"
9182,
9182,"“Then give me thy hand, my little god-sister: it is a friendly little"
9182,"hand to me, and always has been. And now for the great venture. God be"
9182,"with the right. Lucy, say Amen!”"
9182,
9182,"He turned, and waited till I said “Amen!”—which I did to please him:"
9182,"the old charm, in doing as he bid me, came back. I wished him success;"
9182,"and successful I knew he would be. He was born victor, as some are born"
9182,vanquished.
9182,
9182,“Follow me!” he said; and I followed him into Mr. Home’s presence.
9182,
9182,"“Sir,” he asked, “what is my sentence?”"
9182,
9182,The father looked at him: the daughter kept her face hid.
9182,
9182,"“Well, Bretton,” said Mr. Home, “you have given me the usual reward of"
9182,hospitality. I entertained you; you have taken my best. I was always
9182,glad to see you; you were glad to see the one precious thing I had. You
9182,"spoke me fair; and, meantime, I will not say you _robbed_ me, but I am"
9182,"bereaved, and what I have lost, _you_, it seems, have won.”"
9182,
9182,"“Sir, I cannot repent.”"
9182,
9182,"“Repent! Not you! You triumph, no doubt: John Graham, you descended"
9182,"partly from a Highlander and a chief, and there is a trace of the Celt"
9182,"in all you look, speak, and think. You have his cunning and his charm."
9182,"The red—(Well then, Polly, the _fair_) hair, the tongue of guile, and"
9182,"brain of wile, are all come down by inheritance.”"
9182,
9182,"“Sir, I _feel_ honest enough,” said Graham; and a genuine English blush"
9182,"covered his face with its warm witness of sincerity. “And yet,” he"
9182,"added, “I won’t deny that in some respects you accuse me justly. In"
9182,your presence I have always had a thought which I dared not show you. I
9182,did truly regard you as the possessor of the most valuable thing the
9182,"world owns for me. I wished for it: I tried for it. Sir, I ask for it"
9182,now.”
9182,
9182,"“John, you ask much.”"
9182,
9182,"“Very much, sir. It must come from your generosity, as a gift; from"
9182,"your justice, as a reward. I can never earn it.”"
9182,
9182,"“Ay! Listen to the Highland tongue!” said Mr. Home. “Look up, Polly!"
9182,Answer this ‘braw wooer;’ send him away!”
9182,
9182,"She looked up. She shyly glanced at her eager, handsome suitor. She"
9182,gazed tenderly on her furrowed sire.
9182,
9182,"“Papa, I love you both,” said she; “I can take care of you both. I need"
9182,"not send Graham away—he can live here; he will be no inconvenience,”"
9182,she alleged with that simplicity of phraseology which at times was wont
9182,to make both her father and Graham smile. They smiled now.
9182,
9182,"“He will be a prodigious inconvenience to me,” still persisted Mr."
9182,"Home. “I don’t want him, Polly, he is too tall; he is in my way. Tell"
9182,him to march.”
9182,
9182,"“You will get used to him, papa. He seemed exceedingly tall to me at"
9182,"first—like a tower when I looked up at him; but, on the whole, I would"
9182,rather not have him otherwise.”
9182,
9182,"“I object to him altogether, Polly; I can do without a son-in-law. I"
9182,should never have requested the best man in the land to stand to me in
9182,that relation. Dismiss this gentleman.”
9182,
9182,"“But he has known you so long, papa, and suits you so well.”"
9182,
9182,"“Suits _me_, forsooth! Yes; he has pretended to make my opinions and"
9182,"tastes his own. He has humoured me for good reasons. I think, Polly,"
9182,you and I will bid him good-by.”
9182,
9182,"“Till to-morrow only. Shake hands with Graham, papa.”"
9182,
9182,“No: I think not: I am not friends with him. Don’t think to coax me
9182,between you.”
9182,
9182,"“Indeed, indeed, you _are_ friends. Graham, stretch out your right"
9182,"hand. Papa, put out yours. Now, let them touch. Papa, don’t be stiff;"
9182,close your fingers; be pliant—there! But that is not a clasp—it is a
9182,"grasp? Papa, you grasp like a vice. You crush Graham’s hand to the"
9182,bone; you hurt him!”
9182,
9182,"He must have hurt him; for he wore a massive ring, set round with"
9182,"brilliants, of which the sharp facets cut into Graham’s flesh and drew"
9182,"blood: but pain only made Dr. John laugh, as anxiety had made him"
9182,smile.
9182,
9182,"“Come with me into my study,” at last said Mr. Home to the doctor. They"
9182,"went. Their intercourse was not long, but I suppose it was conclusive."
9182,The suitor had to undergo an interrogatory and a scrutiny on many
9182,things. Whether Dr. Bretton was at times guileful in look and language
9182,"or not, there was a sound foundation below. His answers, I understood"
9182,"afterwards, evinced both wisdom and integrity. He had managed his"
9182,affairs well. He had struggled through entanglements; his fortunes were
9182,in the way of retrieval; he proved himself in a position to marry.
9182,
9182,Once more the father and lover appeared in the library. M. de
9182,Bassompierre shut the door; he pointed to his daughter.
9182,
9182,"“Take her,” he said. “Take her, John Bretton: and may God deal with you"
9182,as you deal with her!”
9182,
9182,"Not long after, perhaps a fortnight, I saw three persons, Count de"
9182,"Bassompierre, his daughter, and Dr. Graham Bretton, sitting on one"
9182,"seat, under a low-spreading and umbrageous tree, in the grounds of the"
9182,palace at Bois l’Etang. They had come thither to enjoy a summer
9182,evening: outside the magnificent gates their carriage waited to take
9182,them home; the green sweeps of turf spread round them quiet and dim;
9182,"the palace rose at a distance, white as a crag on Pentelicus; the"
9182,evening star shone above it; a forest of flowering shrubs embalmed the
9182,"climate of this spot; the hour was still and sweet; the scene, but for"
9182,"this group, was solitary."
9182,
9182,"Paulina sat between the two gentlemen: while they conversed, her little"
9182,hands were busy at some work; I thought at first she was binding a
9182,"nosegay. No; with the tiny pair of scissors, glittering in her lap, she"
9182,"had severed spoils from each manly head beside her, and was now"
9182,occupied in plaiting together the grey lock and the golden wave. The
9182,plait woven—no silk-thread being at hand to bind it—a tress of her own
9182,"hair was made to serve that purpose; she tied it like a knot, prisoned"
9182,"it in a locket, and laid it on her heart."
9182,
9182,"“Now,” said she, “there is an amulet made, which has virtue to keep you"
9182,two always friends. You can never quarrel so long as I wear this.”
9182,
9182,"An amulet was indeed made, a spell framed which rendered enmity"
9182,"impossible. She was become a bond to both, an influence over each, a"
9182,"mutual concord. From them she drew her happiness, and what she"
9182,"borrowed, she, with interest, gave back."
9182,
9182,"“Is there, indeed, such happiness on earth?” I asked, as I watched the"
9182,"father, the daughter, the future husband, now united—all blessed and"
9182,blessing.
9182,
9182,"Yes; it is so. Without any colouring of romance, or any exaggeration of"
9182,"fancy, it is so. Some real lives do—for some certain days or"
9182,"years—actually anticipate the happiness of Heaven; and, I believe, if"
9182,such perfect happiness is once felt by good people (to the wicked it
9182,"never comes), its sweet effect is never wholly lost. Whatever trials"
9182,"follow, whatever pains of sickness or shades of death, the glory"
9182,"precedent still shines through, cheering the keen anguish, and tinging"
9182,the deep cloud.
9182,
9182,"I will go farther. I _do_ believe there are some human beings so born,"
9182,"so reared, so guided from a soft cradle to a calm and late grave, that"
9182,"no excessive suffering penetrates their lot, and no tempestuous"
9182,"blackness overcasts their journey. And often, these are not pampered,"
9182,"selfish beings, but Nature’s elect, harmonious and benign; men and"
9182,"women mild with charity, kind agents of God’s kind attributes."
9182,
9182,Let me not delay the happy truth. Graham Bretton and Paulina de
9182,"Bassompierre were married, and such an agent did Dr. Bretton prove. He"
9182,"did not with time degenerate; his faults decayed, his virtues ripened;"
9182,"he rose in intellectual refinement, he won in moral profit: all dregs"
9182,"filtered away, the clear wine settled bright and tranquil. Bright, too,"
9182,"was the destiny of his sweet wife. She kept her husband’s love, she"
9182,aided in his progress—of his happiness she was the corner stone.
9182,
9182,"This pair was blessed indeed, for years brought them, with great"
9182,"prosperity, great goodness: they imparted with open hand, yet wisely."
9182,"Doubtless they knew crosses, disappointments, difficulties; but these"
9182,"were well borne. More than once, too, they had to look on Him whose"
9182,face flesh scarce can see and live: they had to pay their tribute to
9182,"the King of Terrors. In the fulness of years, M. de Bassompierre was"
9182,taken: in ripe old age departed Louisa Bretton. Once even there rose a
9182,"cry in their halls, of Rachel weeping for her children; but others"
9182,sprang healthy and blooming to replace the lost: Dr. Bretton saw
9182,himself live again in a son who inherited his looks and his
9182,"disposition; he had stately daughters, too, like himself: these"
9182,"children he reared with a suave, yet a firm hand; they grew up"
9182,according to inheritance and nurture.
9182,
9182,"In short, I do but speak the truth when I say that these two lives of"
9182,"Graham and Paulina were blessed, like that of Jacob’s favoured son,"
9182,"with “blessings of Heaven above, blessings of the deep that lies"
9182,"under.” It was so, for God saw that it was good."
9182,
9182,
9182,
9182,CHAPTER XXXVIII.
9182,CLOUD.
9182,
9182,
9182,"But it is not so for all. What then? His will be done, as done it"
9182,"surely will be, whether we humble ourselves to resignation or not. The"
9182,"impulse of creation forwards it; the strength of powers, seen and"
9182,"unseen, has its fulfilment in charge. Proof of a life to come must be"
9182,"given. In fire and in blood, if needful, must that proof be written. In"
9182,fire and in blood do we trace the record throughout nature. In fire and
9182,"in blood does it cross our own experience. Sufferer, faint not through"
9182,"terror of this burning evidence. Tired wayfarer, gird up thy loins;"
9182,"look upward, march onward. Pilgrims and brother mourners, join in"
9182,friendly company. Dark through the wilderness of this world stretches
9182,the way for most of us: equal and steady be our tread; be our cross our
9182,"banner. For staff we have His promise, whose “word is tried, whose way"
9182,"perfect:” for present hope His providence, “who gives the shield of"
9182,"salvation, whose gentleness makes great;” for final home His bosom, who"
9182,"“dwells in the height of Heaven;” for crowning prize a glory, exceeding"
9182,and eternal. Let us so run that we may obtain: let us endure hardness
9182,"as good soldiers; let us finish our course, and keep the faith, reliant"
9182,in the issue to come off more than conquerors: “Art thou not from
9182,everlasting mine Holy One? WE SHALL NOT DIE!”
9182,
9182,"On a Thursday morning we were all assembled in classe, waiting for the"
9182,lesson of literature. The hour was come; we expected the master.
9182,
9182,The pupils of the first classe sat very still; the cleanly-written
9182,"compositions prepared since the last lesson lay ready before them,"
9182,"neatly tied with ribbon, waiting to be gathered by the hand of the"
9182,"Professor as he made his rapid round of the desks. The month was July,"
9182,"the morning fine, the glass-door stood ajar, through it played a fresh"
9182,"breeze, and plants, growing at the lintel, waved, bent, looked in,"
9182,seeming to whisper tidings.
9182,
9182,M. Emanuel was not always quite punctual; we scarcely wondered at his
9182,"being a little late, but we wondered when the door at last opened and,"
9182,"instead of him with his swiftness and his fire, there came quietly upon"
9182,us the cautious Madame Beck.
9182,
9182,She approached M. Paul’s desk; she stood before it; she drew round her
9182,"the light shawl covering her shoulders; beginning to speak in low, yet"
9182,"firm tones, and with a fixed gaze, she said, “This morning there will"
9182,be no lesson of literature.”
9182,
9182,"The second paragraph of her address followed, after about two minutes’"
9182,pause.
9182,
9182,“It is probable the lessons will be suspended for a week. I shall
9182,require at least that space of time to find an efficient substitute for
9182,"M. Emanuel. Meanwhile, it shall be our study to fill the blanks"
9182,usefully.
9182,
9182,"“Your Professor, ladies,” she went on, “intends, if possible, duly to"
9182,take leave of you. At the present moment he has not leisure for that
9182,ceremony. He is preparing for a long voyage. A very sudden and urgent
9182,summons of duty calls him to a great distance. He has decided to leave
9182,Europe for an indefinite time. Perhaps he may tell you more himself.
9182,"Ladies, instead of the usual lesson with M. Emanuel, you will, this"
9182,"morning, read English with Mademoiselle Lucy.”"
9182,
9182,"She bent her head courteously, drew closer the folds of her shawl, and"
9182,passed from the classe.
9182,
9182,A great silence fell: then a murmur went round the room: I believe some
9182,pupils wept.
9182,
9182,"Some time elapsed. The noise, the whispering, the occasional sobbing"
9182,"increased. I became conscious of a relaxation of discipline, a sort of"
9182,"growing disorder, as if my girls felt that vigilance was withdrawn, and"
9182,that surveillance had virtually left the classe. Habit and the sense of
9182,"duty enabled me to rally quickly, to rise in my usual way, to speak in"
9182,"my usual tone, to enjoin, and finally to establish quiet. I made the"
9182,English reading long and close. I kept them at it the whole morning. I
9182,remember feeling a sentiment of impatience towards the pupils who
9182,"sobbed. Indeed, their emotion was not of much value: it was only an"
9182,hysteric agitation. I told them so unsparingly. I half ridiculed them.
9182,"I was severe. The truth was, I could not do with their tears, or that"
9182,"gasping sound; I could not bear it. A rather weak-minded, low-spirited"
9182,pupil kept it up when the others had done; relentless necessity obliged
9182,"and assisted me so to accost her, that she dared not carry on the"
9182,"demonstration, that she was forced to conquer the convulsion."
9182,
9182,"That girl would have had a right to hate me, except that, when school"
9182,"was over and her companions departing, I ordered her to stay, and when"
9182,"they were gone, I did what I had never done to one among them"
9182,"before—pressed her to my heart and kissed her cheek. But, this impulse"
9182,"yielded to, I speedily put her out of the classe, for, upon that"
9182,"poignant strain, she wept more bitterly than ever."
9182,
9182,"I filled with occupation every minute of that day, and should have"
9182,liked to sit up all night if I might have kept a candle burning; the
9182,"night, however, proved a bad time, and left bad effects, preparing me"
9182,ill for the next day’s ordeal of insufferable gossip. Of course this
9182,news fell under general discussion. Some little reserve had accompanied
9182,the first surprise: that soon wore off; every mouth opened; every
9182,"tongue wagged; teachers, pupils, the very servants, mouthed the name of"
9182,"“Emanuel.” He, whose connection with the school was contemporary with"
9182,"its commencement, thus suddenly to withdraw! All felt it strange."
9182,
9182,"They talked so much, so long, so often, that, out of the very multitude"
9182,"of their words and rumours, grew at last some intelligence. About the"
9182,third day I heard it said that he was to sail in a week; then—that he
9182,"was bound for the West Indies. I looked at Madame Beck’s face, and into"
9182,"her eyes, for disproof or confirmation of this report; I perused her"
9182,"all over for information, but no part of her disclosed more than what"
9182,was unperturbed and commonplace.
9182,
9182,"“This secession was an immense loss to her,” she alleged. “She did not"
9182,know how she should fill up the vacancy. She was so used to her
9182,"kinsman, he had become her right hand; what should she do without him?"
9182,"She had opposed the step, but M. Paul had convinced her it was his"
9182,duty.”
9182,
9182,"She said all this in public, in classe, at the dinner-table, speaking"
9182,audibly to Zélie St. Pierre.
9182,
9182,“Why was it his duty?” I could have asked her that. I had impulses to
9182,"take hold of her suddenly, as she calmly passed me in classe, to"
9182,"stretch out my hand and grasp her fast, and say, “Stop. Let us hear the"
9182,conclusion of the whole matter. _Why_ is it his duty to go into
9182,"banishment?” But Madame always addressed some other teacher, and never"
9182,"looked at me, never seemed conscious I could have a care in the"
9182,question.
9182,
9182,The week wore on. Nothing more was said about M. Emanuel coming to bid
9182,us good-by; and none seemed anxious for his coming; none questioned
9182,whether or not he would come; none betrayed torment lest he should
9182,"depart silent and unseen; incessantly did they talk, and never, in all"
9182,"their talk, touched on this vital point. As to Madame, she of course"
9182,"could see him, and say to him as much as she pleased. What should _she_"
9182,care whether or not he appeared in the schoolroom?
9182,
9182,"The week consumed. We were told that he was going on such a day, that"
9182,his destination was “Basseterre in Guadaloupe:” the business which
9182,"called him abroad related to a friend’s interests, not his own: I"
9182,thought as much.
9182,
9182,"“Basseterre in Guadaloupe.” I had little sleep about this time, but"
9182,"whenever I _did_ slumber, it followed infallibly that I was quickly"
9182,"roused with a start, while the words “Basseterre,” “Guadaloupe,” seemed"
9182,"pronounced over my pillow, or ran athwart the darkness round and before"
9182,"me, in zigzag characters of red or violet light."
9182,
9182,"For what I felt there was no help, and how could I help feeling? M."
9182,Emanuel had been very kind to me of late days; he had been growing
9182,hourly better and kinder. It was now a month since we had settled the
9182,"theological difference, and in all that time there had been no quarrel."
9182,Nor had our peace been the cold daughter of divorce; we had not lived
9182,"aloof; he had come oftener, he had talked with me more than before; he"
9182,"had spent hours with me, with temper soothed, with eye content, with"
9182,manner home-like and mild. Kind subjects of conversation had grown
9182,"between us; he had inquired into my plans of life, and I had"
9182,communicated them; the school project pleased him; he made me repeat it
9182,"more than once, though he called it an Alnaschar dream. The jar was"
9182,over; the mutual understanding was settling and fixing; feelings of
9182,union and hope made themselves profoundly felt in the heart; affection
9182,and deep esteem and dawning trust had each fastened its bond.
9182,
9182,What quiet lessons I had about this time! No more taunts on my
9182,"“intellect,” no more menaces of grating public shows! How sweetly, for"
9182,"the jealous gibe, and the more jealous, half-passionate eulogy, were"
9182,"substituted a mute, indulgent help, a fond guidance, and a tender"
9182,forbearance which forgave but never praised. There were times when he
9182,would sit for many minutes and not speak at all; and when dusk or duty
9182,"brought separation, he would leave with words like these, “Il est doux,"
9182,le repos! Il est précieux le calme bonheur!”
9182,
9182,"One evening, not ten short days since, he joined me whilst walking in"
9182,my alley. He took my hand. I looked up in his face. I thought he meant
9182,to arrest my attention.
9182,
9182,"“Bonne petite amie!” said he, softly; “douce consolatrice!” But through"
9182,"his touch, and with his words, a new feeling and a strange thought"
9182,found a course. Could it be that he was becoming more than friend or
9182,brother? Did his look speak a kindness beyond fraternity or amity?
9182,
9182,"His eloquent look had more to say, his hand drew me forward, his"
9182,interpreting lips stirred. No. Not now. Here into the twilight alley
9182,broke an interruption: it came dual and ominous: we faced two bodeful
9182,forms—a woman’s and a priest’s—Madame Beck and Père Silas.
9182,
9182,The aspect of the latter I shall never forget. On the first impulse it
9182,"expressed a Jean-Jacques sensibility, stirred by the signs of affection"
9182,"just surprised; then, immediately, darkened over it the jaundice of"
9182,ecclesiastical jealousy. He spoke to _me_ with unction. He looked on
9182,"his pupil with sternness. As to Madame Beck, she, of course, saw"
9182,nothing—nothing; though her kinsman retained in her presence the hand
9182,"of the heretic foreigner, not suffering withdrawal, but clasping it"
9182,close and fast.
9182,
9182,"Following these incidents, that sudden announcement of departure had"
9182,"struck me at first as incredible. Indeed, it was only frequent"
9182,"repetition, and the credence of the hundred and fifty minds round me,"
9182,"which forced on me its full acceptance. As to that week of suspense,"
9182,"with its blank, yet burning days, which brought from him no word of"
9182,"explanation—I remember, but I cannot describe its passage."
9182,
9182,The last day broke. Now would he visit us. Now he would come and speak
9182,"his farewell, or he would vanish mute, and be seen by us nevermore."
9182,
9182,This alternative seemed to be present in the mind of not a living
9182,creature in that school. All rose at the usual hour; all breakfasted as
9182,"usual; all, without reference to, or apparent thought of their late"
9182,"Professor, betook themselves with wonted phlegm to their ordinary"
9182,duties.
9182,
9182,"So oblivious was the house, so tame, so trained its proceedings, so"
9182,inexpectant its aspect—I scarce knew how to breathe in an atmosphere
9182,"thus stagnant, thus smothering. Would no one lend me a voice? Had no"
9182,"one a wish, no one a word, no one a prayer to which I could say—Amen?"
9182,
9182,"I had seen them unanimous in demand for the merest trifle—a treat, a"
9182,"holiday, a lesson’s remission; they could not, they _would_ not now"
9182,"band to besiege Madame Beck, and insist on a last interview with a"
9182,"Master who had certainly been loved, at least by some—loved as _they_"
9182,"could love—but, oh! what _is_ the love of the multitude?"
9182,
9182,"I knew where he lived: I knew where he was to be heard of, or"
9182,communicated with; the distance was scarce a stone’s-throw: had it been
9182,"in the next room—unsummoned, I could make no use of my knowledge. To"
9182,"follow, to seek out, to remind, to recall—for these things I had no"
9182,faculty.
9182,
9182,M. Emanuel might have passed within reach of my arm: had he passed
9182,"silent and unnoticing, silent and stirless should I have suffered him"
9182,to go by.
9182,
9182,"Morning wasted. Afternoon came, and I thought all was over. My heart"
9182,trembled in its place. My blood was troubled in its current. I was
9182,"quite sick, and hardly knew how to keep at my post—or do my work. Yet"
9182,"the little world round me plodded on indifferent; all seemed jocund,"
9182,"free of care, or fear, or thought: the very pupils who, seven days"
9182,"since, had wept hysterically at a startling piece of news, appeared"
9182,"quite to have forgotten the news, its import, and their emotion."
9182,
9182,"A little before five o’clock, the hour of dismissal, Madame Beck sent"
9182,"for me to her chamber, to read over and translate some English letter"
9182,"she had received, and to write for her the answer. Before settling to"
9182,"this work, I observed that she softly closed the two doors of her"
9182,"chamber; she even shut and fastened the casement, though it was a hot"
9182,"day, and free circulation of air was usually regarded by her as"
9182,"indispensable. Why this precaution? A keen suspicion, an almost fierce"
9182,"distrust, suggested such question. Did she want to exclude sound? what"
9182,sound?
9182,
9182,I listened as I had never listened before; I listened like the evening
9182,"and winter-wolf, snuffing the snow, scenting prey, and hearing far off"
9182,the traveller’s tramp. Yet I could both listen and write. About the
9182,middle of the letter I heard—what checked my pen—a tread in the
9182,vestibule. No door-bell had rung; Rosine—acting doubtless by orders—had
9182,"anticipated such réveillée. Madame saw me halt. She coughed, made a"
9182,"bustle, spoke louder. The tread had passed on to the classes."
9182,
9182,"“Proceed,” said Madame; but my hand was fettered, my ear enchained, my"
9182,thoughts were carried off captive.
9182,
9182,The classes formed another building; the hall parted them from the
9182,"dwelling-house: despite distance and partition, I heard the sudden stir"
9182,"of numbers, a whole division rising at once."
9182,
9182,"“They are putting away work,” said Madame."
9182,
9182,"It was indeed the hour to put away work, but why that sudden hush—that"
9182,instant quell of the tumult?
9182,
9182,"“Wait, Madame—I will see what it is.”"
9182,
9182,And I put down my pen and left her. Left her? No: she would not be
9182,"left: powerless to detain me, she rose and followed, close as my"
9182,shadow. I turned on the last step of the stair.
